DEPTH,LCAL,GR,RHOM,APLU,Four_RT,Two_RT,One_RT,Four_RX,Two_RX,One_RX,DTCO,DTSH
4242.9684,8.5405,143.095,2.7511,0.1276,0.77864,0.77152,0.76816,0.79412,0.79461,0.78922,65.8937,104.4344
4242.816,8.5412,102.6287,2.6434,0.1081,0.78184,0.77585,0.77438,0.79697,0.79834,0.79411,66.0644,105.6775
4242.6636,8.5606,62.5591,2.5636,0.0871,0.78522,0.7804,0.78152,0.80007,0.80234,0.79987,65.4293,104.6524
4242.5112,8.5651,32.6639,2.5171,0.0773,0.78873,0.785,0.78915,0.80336,0.80645,0.8062,65.8046,105.088
4242.3588,8.586,23.8036,2.5064,0.0771,0.79231,0.78947,0.79661,0.8068,0.8105,0.81258,65.6507,107.0676
4242.2064,8.5773,21.82,2.5153,0.0748,0.79594,0.79367,0.80309,0.81037,0.81437,0.81829,66.6058,110.7872
4242.054,8.5858,21.4232,2.5258,0.069,0.79957,0.79748,0.80785,0.81405,0.81796,0.82265,67.0269,110.5268
4241.9016,8.6053,22.2167,2.5215,0.0699,0.80319,0.80088,0.81047,0.81785,0.82126,0.82521,67.701,111.8093
4241.7492,8.6035,23.4069,2.5074,0.0723,0.80678,0.80389,0.81102,0.82181,0.82435,0.826,68.5382,111.3163
4241.5968,8.6055,21.5555,2.4931,0.0795,0.81035,0.80662,0.81002,0.82599,0.82736,0.82549,69.5091,110.9834
4241.4444,8.6086,20.9439,2.5049,0.0804,0.81388,0.80922,0.80832,0.83042,0.83049,0.82453,69.9086,109.6571
4241.292,8.6317,19.2247,2.5137,0.0854,0.81738,0.81192,0.80672,0.83514,0.83399,0.8241,70.2874,106.9228
4241.1396,8.6089,22.0018,2.5227,0.083,0.82086,0.81491,0.80598,0.8402,0.83809,0.8251,69.9583,103.8485
4240.9872,8.5943,24.2003,2.5245,0.0798,0.82429,0.81838,0.8066,0.84557,0.84298,0.82814,70.3226,147.2091
4240.8348,8.5608,22.8307,2.526,0.0732,0.82767,0.82243,0.809,0.85122,0.84879,0.83365,71.6403,97.2404
4240.6824,8.5207,23.6241,2.5275,0.0739,0.83095,0.82708,0.81353,0.85706,0.85549,0.84189,69.4034,107.3668
4240.53,8.5174,21.5083,2.5215,0.0731,0.83408,0.83224,0.82052,0.86293,0.86294,0.85303,69.5399,109.4762
4240.3776,8.5351,24.4648,2.5022,0.0773,0.83699,0.83771,0.83009,0.86866,0.87084,0.867,68.2876,108.666
4240.2252,8.5327,22.3489,2.4999,0.0821,0.83958,0.84319,0.84183,0.87404,0.87877,0.88319,67.4447,117.5311
4240.0728,8.5313,22.4812,2.4956,0.0813,0.84178,0.8483,0.8546,0.87882,0.8862,0.90018,66.266,114.3384
4239.9204,8.5299,21.8448,2.5049,0.0755,0.8435,0.85264,0.8666,0.88277,0.89256,0.91563,66.1907,116.7262
4239.768,8.5346,22.6193,2.5086,0.0721,0.84467,0.85583,0.8757,0.88569,0.89735,0.92678,64.9165,115.1164
4239.6156,8.533,22.0904,2.5128,0.072,0.84525,0.8576,0.88019,0.88745,0.90019,0.93139,66.9035,113.8588
4239.4632,8.5361,23.917,2.5231,0.0688,0.84523,0.8578,0.87943,0.88795,0.90088,0.92873,70.7807,115.0254
4239.3108,8.5365,23.4069,2.5207,0.0656,0.84461,0.85644,0.87408,0.88721,0.89945,0.91996,68.7306,116.1793
4239.1584,8.5363,24.8616,2.5103,0.0681,0.84346,0.85369,0.86571,0.88531,0.89614,0.90752,69.3333,114.6682
4239.006,8.5313,23.2746,2.496,0.0709,0.84186,0.8498,0.85607,0.88242,0.89133,0.89412,69.3359,114.9627
4238.8536,8.5441,23.6714,2.4929,0.0699,0.8399,0.84514,0.84657,0.87873,0.88551,0.88175,69.9439,123.0961
4238.7012,8.5695,22.7457,2.4929,0.0725,0.83771,0.84006,0.83799,0.87451,0.87915,0.87143,69.718,124.3226
4238.5488,8.5707,21.0265,2.4883,0.0732,0.83541,0.83491,0.8305,0.87003,0.8727,0.86324,68.722,125.4511
4238.3964,8.5739,20.762,2.4873,0.076,0.83312,0.82999,0.82399,0.86554,0.86654,0.85675,68.3267,124.2546
4238.244,8.5676,20.2331,2.5042,0.0739,0.83096,0.82554,0.81819,0.86129,0.86093,0.85142,67.8287,123.4213
4238.0916,8.5511,21.9522,2.5118,0.0676,0.82902,0.82175,0.81299,0.85749,0.85609,0.84686,65.6396,111.3649
4237.9392,8.5358,23.4069,2.5319,0.0633,0.8274,0.81873,0.80835,0.85432,0.85215,0.84286,64.6686,103.1886
4237.7868,8.5247,23.4069,2.5476,0.0668,0.82617,0.81661,0.80447,0.85191,0.8492,0.83943,63.8817,101.7971
4237.6344,8.5231,22.0845,2.5451,0.0733,0.82539,0.81547,0.80164,0.85034,0.84732,0.83672,64.0179,101.8279
4237.482,8.525,21.6629,2.5259,0.074,0.82508,0.81536,0.80019,0.84964,0.84657,0.83494,64.9422,100.7809
4237.3296,8.4934,21.2662,2.518,0.0772,0.82523,0.81632,0.80027,0.8498,0.84697,0.83431,64.6669,101.295
4237.1772,8.4707,22.4564,2.5199,0.0717,0.82583,0.81836,0.80207,0.85075,0.84853,0.83507,64.8336,102.6465
4237.0248,8.4764,21.5177,2.5163,0.071,0.82681,0.82139,0.80565,0.85239,0.85116,0.83751,66.0372,102.4496
4236.8724,8.4775,23.7658,2.5145,0.0668,0.8281,0.82525,0.81108,0.85457,0.8547,0.84198,68.8285,102.0907
4236.72,8.4775,24.0303,2.5159,0.0661,0.82961,0.8297,0.81835,0.85709,0.85892,0.84872,69.7501,114.7674
4236.5676,8.4775,23.8036,2.5067,0.0641,0.8312,0.83443,0.82716,0.85976,0.86349,0.85763,69.0563,120.241
4236.4152,8.4749,24.8616,2.5127,0.0637,0.83277,0.83908,0.83679,0.86236,0.86804,0.86807,68.5034,120.2418
4236.2628,8.4304,25.655,2.5461,0.0673,0.8342,0.84327,0.84609,0.86467,0.87218,0.87872,67.6793,122.6034
4236.1104,8.3548,26.0517,2.5657,0.0828,0.83538,0.84663,0.85364,0.86652,0.8755,0.88779,67.3144,122.862
4235.958,8.3409,24.4483,2.5544,0.0969,0.83622,0.84889,0.85828,0.86774,0.87771,0.8936,66.7516,119.2235
4235.8056,8.3432,23.9382,2.5149,0.0945,0.83668,0.84986,0.85945,0.86824,0.8786,0.89513,68.0467,114.6987
4235.6532,8.3676,26.0541,2.5105,0.0789,0.83672,0.84951,0.85744,0.86796,0.8781,0.89248,69.4623,111.8315
4235.5008,8.3892,27.3931,2.5106,0.071,0.83637,0.84792,0.85305,0.86693,0.87628,0.88662,69.4374,111.9705
4235.3484,8.4231,24.9938,2.5148,0.0704,0.83565,0.84529,0.84728,0.86522,0.87335,0.87895,68.5976,112.5315
4235.196,8.4441,22.4812,2.5102,0.0716,0.83463,0.84188,0.84097,0.86295,0.86958,0.87075,69.1628,114.3434
4235.0436,8.4332,20.3983,2.5162,0.0686,0.83341,0.83799,0.83467,0.86029,0.86529,0.86287,68.9836,113.6806
4234.8912,8.44,22.911,2.5106,0.0674,0.83207,0.83393,0.82865,0.85742,0.8608,0.85575,69.3055,113.9481
4234.7388,8.4398,23.0432,2.4986,0.0696,0.83072,0.82995,0.82305,0.85454,0.85639,0.84953,69.9834,114.1204
4234.5864,8.4203,22.7457,2.504,0.0671,0.82946,0.8263,0.81797,0.85186,0.85236,0.84425,70.3732,113.5267
4234.434,8.3703,24.7293,2.5044,0.0703,0.82838,0.82316,0.81352,0.84956,0.84888,0.83993,70.0775,112.5327
4234.2816,8.3576,27.5064,2.5178,0.0702,0.82756,0.82071,0.80972,0.84778,0.84614,0.83657,69.5476,112.2988
4234.1292,8.3447,28.4416,2.522,0.0686,0.82705,0.81905,0.80666,0.84667,0.84427,0.83412,68.4634,111.2789
4233.9768,8.3772,27.4249,2.5336,0.0638,0.82691,0.81833,0.8044,0.84629,0.84338,0.83255,68.1692,110.7897
4233.8244,8.4121,25.9703,2.5456,0.0623,0.82712,0.81861,0.80318,0.84669,0.84357,0.83193,67.7884,109.608
4233.672,8.4227,25.2996,2.545,0.0626,0.8277,0.81998,0.80322,0.84783,0.8449,0.83241,67.3988,109.3331
4233.5196,8.421,24.7293,2.5471,0.0613,0.82857,0.82241,0.8049,0.84967,0.84736,0.83425,68.3548,109.6352
4233.3672,8.4207,24.9938,2.5428,0.0594,0.82968,0.82583,0.80854,0.85207,0.85088,0.83782,67.3389,110.21
4233.2148,8.4226,25.7873,2.5385,0.0645,0.83092,0.83005,0.81444,0.85489,0.85528,0.84353,68.6455,110.3038
4233.0624,8.4271,24.9938,2.5277,0.064,0.83217,0.83476,0.82259,0.85793,0.86029,0.85162,69.3563,110.7102
4232.91,8.4698,23.4069,2.5184,0.0668,0.83329,0.83961,0.83254,0.86096,0.86552,0.86189,69.1206,110.8664
4232.7576,8.4857,24.2003,2.52,0.0667,0.83414,0.84413,0.84328,0.86377,0.87053,0.8735,68.9102,111.0637
4232.6052,8.4747,24.9938,2.5235,0.065,0.83462,0.84789,0.85326,0.86613,0.87485,0.88484,68.0639,110.2264
4232.4528,8.4736,26.5807,2.5253,0.0628,0.83461,0.8505,0.86078,0.86784,0.87804,0.89389,67.3925,109.3718
4232.3004,8.4726,27.7544,2.5229,0.0626,0.83405,0.85166,0.86449,0.86877,0.87975,0.89877,66.9729,108.4923
4232.148,8.4721,29.209,2.5249,0.0606,0.83291,0.85125,0.86383,0.86881,0.87982,0.8985,66.8815,107.468
4231.9956,8.4726,29.8702,2.5185,0.0601,0.83119,0.84932,0.85927,0.86792,0.87824,0.89342,66.2657,106.6848
4231.8432,8.4785,28.1676,2.5077,0.0632,0.82893,0.84607,0.85195,0.86612,0.87517,0.88493,66.3071,105.8402
4231.6908,8.4746,25.0694,2.5128,0.0682,0.8262,0.84179,0.84334,0.86347,0.87091,0.87494,67.0801,105.37
4231.5384,8.4719,22.0278,2.5118,0.0668,0.82307,0.83682,0.83467,0.8601,0.86579,0.86508,67.4616,105.3487
4231.386,8.4732,20.383,2.5094,0.0712,0.81962,0.83146,0.82673,0.85611,0.86017,0.85635,67.5591,105.5321
4231.2336,8.4737,22.82,2.4957,0.072,0.81593,0.82599,0.81986,0.85166,0.85435,0.84909,67.8289,105.0996
4231.0812,8.475,23.349,2.4928,0.0779,0.81208,0.82056,0.81405,0.84688,0.84853,0.84309,67.9048,105.0137
4230.9288,8.4743,23.6714,2.4832,0.0793,0.80812,0.81527,0.809,0.84189,0.84286,0.83795,67.7399,105.6015
4230.7764,8.4744,20.233,2.4806,0.0857,0.80409,0.81016,0.80446,0.8368,0.83739,0.83324,68.0881,105.2439
4230.624,8.4702,20.762,2.4823,0.0843,0.80004,0.8052,0.80011,0.83171,0.83213,0.82868,68.0725,105.4179
4230.4716,8.4697,34.0241,2.4682,0.088,0.79599,0.80034,0.79581,0.82666,0.82705,0.82416,67.2845,104.4298
4230.3192,8.4479,55.52,2.4292,0.0923,0.79199,0.79554,0.79143,0.82173,0.82212,0.81964,67.7606,104.1627
4230.1668,8.4681,69.675,2.4115,0.107,0.78806,0.79079,0.78699,0.81694,0.81731,0.81516,68.0059,104.1962
4230.0144,8.4864,68.8721,2.4879,0.109,0.78424,0.78608,0.78248,0.81232,0.81263,0.81072,67.6242,104.0951
4229.862,8.4744,65.3302,2.5759,0.0853,0.78057,0.78144,0.77791,0.80792,0.80808,0.80626,67.1581,104.412
4229.7096,8.4826,84.5937,2.6482,0.0658,0.77711,0.77693,0.77329,0.80377,0.80371,0.80172,68.1479,104.5804
4229.5572,8.5034,123.5451,2.657,0.0686,0.77389,0.7726,0.76871,0.79988,0.79956,0.7971,67.3404,105.0086
4229.4048,8.5043,144.4045,2.6103,0.0967,0.77099,0.76853,0.76431,0.79632,0.7957,0.79251,67.3679,105.0913
4229.2524,8.5029,128.7235,2.5589,0.1136,0.76844,0.7648,0.7603,0.79311,0.79217,0.78821,67.274,105.1321
4229.1,8.4994,79.9041,2.5173,0.1066,0.76629,0.76148,0.75689,0.79029,0.78904,0.78446,67.8801,104.673
4228.9476,8.4911,40.9585,2.4941,0.0924,0.76458,0.75866,0.75421,0.78791,0.78638,0.78148,67.8522,104.4417
4228.7952,8.4737,22.716,2.5023,0.085,0.76334,0.75638,0.75221,0.786,0.78422,0.77933,67.758,104.1241
4228.6428,8.4742,19.2847,2.5047,0.0842,0.7626,0.75468,0.75079,0.7846,0.78259,0.77789,67.6284,104.3682
4228.4904,8.4721,19.6348,2.5096,0.0834,0.76237,0.75359,0.74975,0.78373,0.78154,0.77695,67.9099,105.3451
4228.338,8.4748,19.8947,2.5084,0.0765,0.76266,0.75313,0.74899,0.78341,0.7811,0.77631,67.4996,105.1154
4228.1856,8.4724,20.3614,2.517,0.0704,0.76345,0.75331,0.7485,0.78366,0.78127,0.7759,67.4199,103.8562
4228.0332,8.4731,20.8865,2.5105,0.0683,0.76475,0.75413,0.74846,0.78449,0.78209,0.77587,66.9186,102.9817
4227.8808,8.4718,20.7468,2.5134,0.0664,0.76652,0.75559,0.74918,0.78589,0.78356,0.77653,66.9135,99.4986
4227.7284,8.4751,19.868,2.5099,0.0662,0.76873,0.75769,0.75094,0.78786,0.78568,0.77827,66.6934,98.6005
4227.576,8.4454,20.6666,2.5218,0.0662,0.77136,0.76038,0.75394,0.79039,0.78843,0.78141,67.118,98.6998
4227.4236,8.449,23.9126,2.5368,0.0645,0.77435,0.76363,0.75814,0.79346,0.79176,0.786,67.2702,99.341
4227.2712,8.4501,30.6839,2.5487,0.0656,0.77766,0.76738,0.76326,0.79703,0.79562,0.79181,66.4022,100.1603
4227.1188,8.4356,34.6005,2.5387,0.0787,0.78125,0.77155,0.76885,0.80108,0.79993,0.7983,66.633,99.7766
4226.9664,8.4052,36.8034,2.5127,0.0822,0.78507,0.7761,0.77437,0.80556,0.80463,0.80478,67.7989,101.7189
4226.814,8.3668,35.4031,2.5224,0.0795,0.78909,0.78095,0.7794,0.81043,0.80967,0.81061,67.2768,102.4187
4226.6616,8.3177,35.0837,2.5667,0.064,0.79325,0.78611,0.78375,0.81563,0.81503,0.81539,66.8078,102.2482
4226.5092,8.3951,46.0375,2.6207,0.0601,0.79752,0.79157,0.7876,0.82109,0.82072,0.81915,66.7084,102.0163
4226.3568,8.4461,74.8222,2.6755,0.0667,0.80186,0.79735,0.79145,0.82675,0.82679,0.82233,66.4159,100.4338
4226.2044,8.4478,94.6174,2.708,0.0802,0.80619,0.80348,0.79596,0.83251,0.83325,0.82577,66.0404,99.4104
4226.052,8.447,102.9239,2.6601,0.0951,0.81045,0.80991,0.80189,0.83825,0.84007,0.83045,64.8599,96.2768
4225.8996,8.6497,95.6393,2.5856,0.0885,0.81455,0.81655,0.8098,0.84384,0.84716,0.8373,64.277,94.0476
4225.7472,8.6171,95.4928,2.573,0.0779,0.81837,0.8232,0.81983,0.84912,0.8543,0.84691,64.6853,92.9503
4225.5948,8.851,78.6829,2.5549,0.0788,0.8218,0.82956,0.83154,0.85392,0.86117,0.85918,65.3141,91.8949
4225.4424,8.8204,53.1359,2.5325,0.0877,0.82472,0.83525,0.84373,0.85806,0.86734,0.87309,65.9462,91.6089
4225.29,8.7563,30.6084,2.5361,0.0936,0.82703,0.83989,0.85466,0.86138,0.87236,0.88671,64.2338,92.3063
4225.1376,8.8625,23.7912,2.5518,0.0833,0.82864,0.84309,0.86238,0.86374,0.8758,0.89747,64.0403,92.356
4224.9852,8.7889,23.2108,2.5578,0.0721,0.8295,0.84461,0.86541,0.86505,0.87735,0.90301,63.1647,93.4255
4224.8328,8.8807,22.5619,2.5708,0.0659,0.82961,0.84437,0.86322,0.86526,0.8769,0.90201,63.9873,95.3985
4224.6804,8.8253,22.2614,2.5614,0.0655,0.829,0.84247,0.85648,0.86441,0.87455,0.89478,67.1943,97.9035
4224.528,8.728,23.1097,2.5468,0.0654,0.82772,0.8392,0.84674,0.86259,0.87059,0.88311,67.6944,97.5948
4224.3756,8.6087,24.167,2.5359,0.0675,0.82589,0.83496,0.83585,0.85994,0.86548,0.86947,69.6737,98.2135
4224.2232,8.5551,22.9201,2.5339,0.0659,0.82361,0.83021,0.82548,0.85663,0.85973,0.85615,68.8907,96.5362
4224.0708,8.5145,23.6652,2.53,0.0608,0.82098,0.82538,0.81676,0.85287,0.85382,0.84479,71.4879,94.9974
4223.9184,8.5004,24.9488,2.5363,0.0571,0.81811,0.8208,0.81023,0.84883,0.84817,0.83618,69.3796,95.4904
4223.766,8.5086,27.9933,2.5251,0.0569,0.81509,0.81672,0.80594,0.84469,0.84306,0.83042,70.1204,93.3335
4223.6136,8.5207,28.9639,2.5228,0.0576,0.81198,0.81323,0.80356,0.84058,0.83862,0.82712,69.8305,101.223
4223.4612,8.4912,26.4552,2.5259,0.0585,0.80883,0.81031,0.80252,0.83661,0.83487,0.82562,68.9882,101.138
4223.3088,8.4508,26.2911,2.5192,0.0591,0.80568,0.80788,0.80224,0.83282,0.8317,0.82517,69.0432,100.5862
4223.1564,8.4477,25.0288,2.5081,0.0589,0.80253,0.80579,0.80207,0.82924,0.82899,0.82507,68.7918,103.5521
4223.004,8.4525,25.7772,2.5103,0.0578,0.79941,0.80387,0.80159,0.82587,0.82653,0.82471,70.2632,107.5034
4222.8516,8.434,25.0505,2.5136,0.0611,0.7963,0.80196,0.80045,0.82267,0.82418,0.82371,72.3819,108.0111
4222.6992,8.4224,25.4588,2.5192,0.0628,0.7932,0.79994,0.79854,0.81962,0.82181,0.82189,72.414,115.0611
4222.5468,8.411,26.9822,2.5227,0.0625,0.79011,0.79774,0.79586,0.81667,0.81931,0.81927,66.1161,116.8547
4222.3944,8.4722,27.1912,2.5207,0.0632,0.78701,0.7953,0.79254,0.81378,0.81666,0.816,67.8555,117.4529
4222.242,8.5071,27.5642,2.5097,0.0677,0.7839,0.79262,0.78876,0.81091,0.81385,0.81229,67.0643,116.4961
4222.0896,8.5052,26.1092,2.5117,0.0723,0.78078,0.78971,0.78473,0.80805,0.81089,0.80838,65.7382,117.5346
4221.9372,8.4831,25.8436,2.5104,0.0744,0.77763,0.7866,0.7807,0.80517,0.80783,0.80451,68.5014,118.3938
4221.7848,8.4224,24.362,2.5097,0.0739,0.77446,0.78332,0.77687,0.80226,0.8047,0.80088,68.3023,117.2421
4221.6324,8.4058,23.3302,2.5065,0.0707,0.77126,0.77991,0.77335,0.79931,0.80154,0.79761,70.3169,115.7059
4221.48,8.3943,22.7068,2.4951,0.0701,0.76805,0.7764,0.77018,0.79634,0.79837,0.79473,65.1767,111.2128
4221.3276,8.431,22.6254,2.4867,0.068,0.76484,0.7728,0.76723,0.79334,0.79521,0.79217,62.6752,121.2165
4221.1752,8.4425,21.8062,2.4818,0.0673,0.76164,0.76913,0.76435,0.7903,0.79204,0.78977,64.3207,123.0791
4221.0228,8.4473,21.2076,2.4742,0.0747,0.75846,0.7654,0.76135,0.78725,0.78886,0.78737,64.6541,122.412
4220.8704,8.4456,21.3278,2.4594,0.081,0.75534,0.76163,0.75813,0.78418,0.78567,0.78481,60.9428,121.0951
4220.718,8.4555,32.0876,2.489,0.0805,0.75231,0.75784,0.7547,0.78111,0.78245,0.78202,59.5254,117.6514
4220.5656,8.4914,80.5203,2.5678,0.0801,0.7494,0.75405,0.75112,0.77804,0.7792,0.77898,58.9209,113.719
4220.4132,8.5038,142.5045,2.6717,0.0849,0.74665,0.75033,0.7475,0.77499,0.77595,0.77573,62.0619,111.0593
4220.2608,8.506,195.9639,2.7558,0.0969,0.74411,0.74672,0.7439,0.77198,0.77271,0.77229,64.3,109.8705
4220.1084,8.5069,185.4755,2.7807,0.1221,0.74182,0.74328,0.74036,0.76905,0.76954,0.76869,64.0296,109.3881
4219.956,8.5147,131.6338,2.704,0.1601,0.73982,0.74007,0.73691,0.76622,0.76649,0.765,66.8398,137.1641
4219.8036,8.6621,68.9193,2.6219,0.1841,0.73814,0.73715,0.73365,0.76356,0.76362,0.76133,67.1768,142.5897
4219.6512,8.5399,31.3467,2.5562,0.1513,0.73681,0.73454,0.7307,0.76109,0.76097,0.75784,67.8323,119.8193
4219.4988,8.5423,22.8154,2.5477,0.1009,0.73585,0.73228,0.72818,0.75889,0.75862,0.75477,66.3235,117.4125
4219.3464,8.5391,23.5119,2.5377,0.0731,0.73527,0.73037,0.72618,0.75702,0.75659,0.75229,65.5452,113.2255
4219.194,8.5422,27.3091,2.5388,0.0679,0.73509,0.72881,0.72467,0.75553,0.75495,0.75046,64.7008,109.0253
4219.0416,8.5391,34.1402,2.5166,0.0696,0.73532,0.7276,0.72352,0.7545,0.75373,0.74922,65.5012,104.2957
4218.8892,8.5575,48.8542,2.5355,0.0752,0.73595,0.72672,0.72258,0.754,0.75299,0.74844,66.4495,103.2558
4218.7368,8.5985,79.1872,2.5658,0.0921,0.737,0.72617,0.72171,0.75411,0.75276,0.74798,65.02,102.4101
4218.5844,8.9141,101.4691,2.557,0.1235,0.73848,0.72598,0.72089,0.75491,0.75313,0.74776,65.9324,103.8729
4218.432,8.7268,92.2481,2.5245,0.1415,0.74041,0.7262,0.72022,0.75645,0.75418,0.74783,66.7456,104.2026
4218.2796,8.726,57.8773,2.4974,0.1328,0.74279,0.72693,0.71983,0.75881,0.75602,0.74832,68.106,105.6666
4218.1272,8.727,30.8648,2.507,0.1094,0.74565,0.72831,0.71996,0.76202,0.75879,0.74945,67.4493,107.2887
4217.9748,8.7261,24.0299,2.5191,0.0969,0.74898,0.73048,0.72094,0.7661,0.76262,0.75152,68.0022,107.4916
4217.8224,8.7267,24.2703,2.5231,0.0881,0.7528,0.73361,0.72319,0.77103,0.7676,0.75495,67.586,108.185
4217.67,8.725,23.2785,2.5205,0.083,0.75708,0.73782,0.72723,0.77678,0.7738,0.76031,66.0416,107.6793
4217.5176,8.7119,24.0886,2.5181,0.0732,0.76181,0.74318,0.73365,0.78325,0.78118,0.76826,65.0204,107.3647
4217.3652,8.6854,23.4652,2.5142,0.0696,0.76693,0.74966,0.7429,0.79034,0.78963,0.77932,64.644,106.5449
4217.2128,8.6846,24.1282,2.5137,0.0681,0.77239,0.75713,0.75502,0.79789,0.7989,0.79356,66.3524,105.539
4217.0604,8.6857,24.6453,2.5182,0.0684,0.77811,0.76538,0.76943,0.80574,0.80866,0.81032,67.4233,111.3985
4216.908,8.6858,29.1158,2.5328,0.068,0.784,0.77409,0.78489,0.81371,0.8185,0.82807,67.4241,115.0532
4216.7556,8.6853,34.2853,2.5401,0.0705,0.78997,0.7829,0.79968,0.82162,0.82799,0.84465,67.0149,116.808
4216.6032,8.6595,44.6849,2.5588,0.0699,0.79593,0.79148,0.81209,0.82934,0.83674,0.85783,66.5345,120.2663
4216.4508,8.6198,63.9047,2.5941,0.0706,0.80181,0.79952,0.82098,0.83675,0.84445,0.86614,67.5467,122.8081
4216.2984,8.6396,76.8869,2.6019,0.0694,0.80752,0.80683,0.82606,0.84378,0.851,0.86938,67.6124,121.9939
4216.146,8.6331,74.6699,2.5881,0.0765,0.81304,0.81331,0.82792,0.85039,0.85642,0.86854,64.4848,114.7587
4215.9936,8.6248,54.4617,2.545,0.0877,0.81832,0.81906,0.82758,0.85659,0.86094,0.8654,66.6987,112.3913
4215.8412,8.6274,37.3319,2.5352,0.0914,0.82334,0.82423,0.82628,0.86242,0.8649,0.86179,66.1302,111.0672
4215.6888,8.6281,30.0173,2.5107,0.0783,0.82811,0.82907,0.82495,0.86792,0.8687,0.85921,66.5628,113.7223
4215.5364,8.6299,29.0219,2.5073,0.0658,0.8326,0.83384,0.82435,0.87314,0.87273,0.85874,65.4667,111.5272
4215.384,8.6342,35.3883,2.4917,0.0753,0.83682,0.83871,0.82538,0.87809,0.87726,0.86118,62.7793,113.6672
4215.2316,8.6376,40.7193,2.4824,0.0909,0.84072,0.84378,0.82877,0.88275,0.8824,0.86718,61.5479,118.0228
4215.0792,8.608,39.9328,2.48,0.0956,0.84425,0.84902,0.83516,0.88706,0.88808,0.87716,60.0852,113.4892
4214.9268,8.5971,31.4731,2.4985,0.0934,0.84738,0.85424,0.84466,0.89093,0.89401,0.89091,59.2455,112.6623
4214.7744,8.6033,24.8704,2.5158,0.0883,0.85002,0.85916,0.85651,0.89421,0.89975,0.90717,59.9863,111.0142
4214.622,8.5792,24.4353,2.5118,0.0833,0.85212,0.86342,0.86893,0.89678,0.90477,0.92342,60.5112,108.0537
4214.4696,8.542,25.0333,2.4994,0.0783,0.85363,0.86664,0.87946,0.89849,0.90853,0.93625,61.5989,103.997
4214.3172,8.5243,24.2124,2.4875,0.078,0.85451,0.86853,0.88572,0.89923,0.9106,0.94245,62.4195,98.8034
4214.1648,8.5217,24.8724,2.4902,0.0784,0.85475,0.86892,0.88641,0.89897,0.91072,0.94041,61.1916,93.2457
4214.0124,8.5165,24.5643,2.4893,0.0735,0.85439,0.86779,0.8818,0.89769,0.90889,0.93096,60.4223,90.1474
4213.86,8.5162,25.8868,2.4951,0.0724,0.85347,0.86531,0.87354,0.89547,0.9053,0.91689,60.5678,88.8839
4213.7076,8.5546,24.9457,2.5066,0.0657,0.85207,0.86175,0.86376,0.89245,0.90036,0.9016,61.805,91.0969
4213.5552,8.5933,25.126,2.5057,0.0664,0.85027,0.85748,0.85429,0.88879,0.89456,0.8878,64.9316,92.0463
4213.4028,8.611,27.7107,2.5209,0.0678,0.84817,0.85286,0.84621,0.88469,0.88838,0.87689,66.6999,95.0172
4213.2504,8.6416,29.5141,2.5525,0.0696,0.84587,0.84823,0.83982,0.88036,0.88228,0.86907,68.2213,95.0172
4213.098,8.6455,28.9599,2.5532,0.0667,0.84346,0.84384,0.83497,0.87599,0.87658,0.86378,69.2219,108.1256
4212.9456,8.6574,25.9544,2.5533,0.064,0.84101,0.83987,0.83123,0.87177,0.87148,0.8602,70.7447,116.5634
4212.7932,8.6917,23.2494,2.5857,0.0621,0.8386,0.8364,0.8283,0.86782,0.8671,0.85763,70.1358,128.7435
4212.6408,8.726,23.9667,2.5961,0.065,0.83629,0.83345,0.82593,0.86425,0.86342,0.8556,69.2306,135.7074
4212.4884,8.9201,24.7361,2.604,0.0706,0.83412,0.83101,0.8239,0.86113,0.86042,0.85382,68.5903,133.9766
4212.336,8.9542,26.8074,2.6047,0.0728,0.83213,0.82907,0.82218,0.85847,0.85804,0.85216,67.5142,130.9384
4212.1836,9.0118,28.6777,2.6179,0.0682,0.83034,0.82757,0.82082,0.85628,0.85618,0.85062,67.5231,124.737
4212.0312,9.0813,29.0044,2.6081,0.0643,0.82876,0.8265,0.81992,0.85452,0.85481,0.84931,64.6733,121.2535
4211.8788,9.0936,28.6763,2.6226,0.0644,0.82739,0.82584,0.81959,0.85315,0.85385,0.84837,64.8037,112.2105
4211.7264,9.0966,28.2058,2.6281,0.0622,0.82621,0.82554,0.81987,0.85211,0.85324,0.84793,66.3706,111.2879
4211.574,9.0413,26.8091,2.6258,0.0627,0.8252,0.82553,0.82074,0.85132,0.85291,0.84805,63.6482,108.8667
4211.4216,9.174,27.6489,2.5897,0.0642,0.82431,0.82573,0.82207,0.8507,0.85276,0.84871,65.4397,105.6236
4211.2692,9.3673,25.7391,2.5766,0.0689,0.82352,0.82604,0.82367,0.85017,0.8527,0.84976,65.3517,104.2789
4211.1168,9.3689,26.4454,2.5368,0.0659,0.82277,0.82636,0.82525,0.84965,0.85262,0.85094,64.9474,104.4144
4210.9644,9.4396,24.5201,2.4976,0.0679,0.82202,0.82658,0.82655,0.84907,0.85243,0.85198,65.4118,104.7176
4210.812,9.3521,24.7468,2.5076,0.0675,0.82122,0.82661,0.82732,0.84837,0.85203,0.85258,64.9422,105.8403
4210.6596,9.3218,24.387,2.5321,0.0735,0.82034,0.82635,0.8274,0.84748,0.85136,0.85252,64.1582,106.061
